age,job,marital,education,balance,housing,loan,contact,duration,campaign,deposit
32,blue-collar,married,secondary,889,yes,no,cellular,185,1,yes
29,management,single,tertiary,224,yes,no,cellular,65,2,yes
64,housemaid,married,primary,768,no,no,cellular,371,1,yes
24,student,single,secondary,1809,no,no,cellular,165,1,yes
21,student,single,primary,423,no,no,telephone,287,5,yes
42,entrepreneur,divorced,secondary,335,yes,no,cellular,580,1,yes
47,blue-collar,married,secondary,182,yes,no,telephone,39,1,yes
53,blue-collar,divorced,primary,4401,no,no,telephone,241,1,yes
33,admin.,single,secondary,607,no,no,cellular,110,2,yes
62,retired,married,primary,1084,no,no,cellular,505,1,yes
33,blue-collar,married,secondary,0,no,no,cellular,454,6,yes
58,unemployed,married,secondary,687,yes,no,cellular,341,2,yes
52,services,married,secondary,659,no,no,cellular,113,1,yes
37,technician,single,secondary,1435,no,no,cellular,724,16,yes
37,management,single,tertiary,8828,no,no,unknown,1010,3,yes
34,admin.,married,tertiary,69,no,yes,cellular,296,1,yes
79,retired,divorced,primary,79,no,no,cellular,1106,2,yes
54,self-employed,married,tertiary,990,no,no,cellular,244,2,yes
28,admin.,single,secondary,2290,yes,no,cellular,2301,1,yes
33,management,married,tertiary,679,no,no,cellular,1109,2,yes
21,blue-collar,married,primary,-172,yes,yes,cellular,409,1,yes
46,self-employed,married,secondary,548,no,no,cellular,1181,4,yes
38,technician,single,secondary,565,yes,no,cellular,1143,1,yes
32,services,married,primary,228,yes,no,cellular,1017,6,yes
34,self-employed,married,tertiary,0,no,no,cellular,730,11,yes
49,admin.,single,tertiary,228,yes,no,cellular,368,1,yes
31,technician,single,tertiary,454,no,no,cellular,266,1,yes
32,self-employed,married,secondary,514,yes,no,cellular,812,1,yes
38,blue-collar,single,tertiary,2885,yes,no,unknown,1422,10,yes
27,blue-collar,single,tertiary,567,no,no,cellular,238,2,yes
78,unknown,married,unknown,2235,no,no,telephone,300,3,yes
60,retired,married,secondary,5267,no,no,cellular,520,1,yes
36,admin.,married,tertiary,29,no,no,cellular,576,1,yes
75,retired,married,secondary,291,no,no,cellular,350,1,yes
30,management,single,tertiary,4889,no,no,cellular,545,2,yes
30,management,single,tertiary,502,no,yes,cellular,572,1,yes
50,admin.,married,secondary,3608,yes,no,cellular,176,2,yes
37,management,married,tertiary,3556,no,no,cellular,268,1,yes
60,admin.,divorced,secondary,-41,yes,yes,cellular,1658,1,yes
26,management,single,tertiary,3944,yes,no,cellular,974,2,yes
49,services,married,secondary,202,yes,no,cellular,651,2,yes
40,technician,single,tertiary,1175,no,no,cellular,184,1,yes
46,admin.,married,secondary,974,no,no,cellular,178,1,yes
38,management,single,tertiary,3141,no,no,cellular,347,4,yes
74,retired,divorced,secondary,4079,no,no,cellular,343,3,yes
35,services,single,tertiary,0,no,no,cellular,704,1,yes
50,unemployed,married,secondary,3357,no,no,cellular,239,4,yes
54,management,married,primary,2587,no,no,cellular,236,2,yes
35,management,divorced,tertiary,434,yes,no,cellular,1314,2,yes
36,unemployed,single,tertiary,1291,no,no,cellular,298,1,yes
30,blue-collar,single,secondary,315,no,no,cellular,1407,1,yes
36,services,married,secondary,394,no,no,cellular,324,1,yes
41,management,married,tertiary,5561,no,no,cellular,649,2,yes
30,admin.,single,secondary,3528,no,no,cellular,250,1,yes
39,entrepreneur,married,primary,437,yes,no,unknown,150,1,yes
34,services,single,tertiary,3119,no,no,cellular,306,1,yes
32,services,married,secondary,264,yes,yes,cellular,1502,1,yes
35,unemployed,married,primary,3285,no,no,cellular,1555,2,yes
50,management,married,tertiary,1396,no,no,cellular,731,6,yes
28,services,married,secondary,510,yes,yes,cellular,1767,2,yes
44,blue-collar,married,primary,-101,yes,no,cellular,679,1,yes
32,blue-collar,married,primary,634,no,no,cellular,696,1,yes
30,management,single,tertiary,4210,no,no,cellular,796,4,yes
59,retired,married,secondary,0,no,no,unknown,812,1,yes
35,technician,divorced,secondary,84,yes,yes,cellular,954,1,yes
30,blue-collar,married,secondary,278,yes,yes,unknown,1073,1,yes
42,management,married,unknown,849,yes,no,cellular,667,1,yes
63,retired,married,secondary,1612,no,no,telephone,233,2,yes
35,technician,single,secondary,204,yes,no,cellular,236,1,yes
43,unemployed,divorced,secondary,1854,no,no,cellular,323,1,yes
27,technician,single,tertiary,4661,no,no,cellular,114,1,yes
29,self-employed,single,tertiary,1579,no,no,cellular,178,1,yes
54,unemployed,married,secondary,1561,no,no,cellular,352,3,yes
80,retired,married,primary,1468,no,no,cellular,330,3,yes
57,blue-collar,married,secondary,2887,no,no,cellular,819,10,yes
33,management,single,tertiary,224,no,no,cellular,409,2,yes
65,retired,married,primary,1760,no,no,cellular,855,4,yes
59,admin.,married,secondary,3735,no,no,cellular,243,3,yes
30,housemaid,single,tertiary,19,no,no,cellular,139,1,yes
28,blue-collar,married,secondary,61,yes,no,cellular,226,2,yes
29,technician,married,secondary,95,no,yes,cellular,172,3,yes
31,self-employed,married,tertiary,5,yes,yes,cellular,635,1,yes
31,management,single,secondary,360,yes,no,cellular,309,1,yes
49,blue-collar,married,secondary,1730,yes,no,cellular,605,2,yes
43,unemployed,married,tertiary,0,no,no,cellular,745,1,yes
40,unemployed,single,tertiary,7968,no,no,cellular,263,2,yes
39,unemployed,married,primary,7005,yes,no,cellular,429,2,yes
71,technician,married,secondary,3020,no,no,telephone,304,1,yes
38,self-employed,single,tertiary,605,no,no,telephone,1603,10,yes
30,management,single,tertiary,376,yes,no,cellular,710,1,yes
45,unemployed,married,secondary,891,yes,no,unknown,118,1,yes
67,retired,divorced,secondary,704,no,no,cellular,613,1,yes
58,admin.,married,secondary,4348,yes,no,cellular,790,4,yes
45,admin.,divorced,secondary,2353,yes,no,cellular,182,1,yes
34,management,married,tertiary,8000,no,no,cellular,291,1,yes
27,technician,single,tertiary,2781,yes,no,cellular,168,1,yes
51,blue-collar,married,primary,541,no,no,cellular,663,3,yes
38,management,married,unknown,3576,no,no,cellular,579,1,yes
28,management,single,tertiary,2725,no,no,cellular,292,1,yes
25,student,single,secondary,2354,no,no,cellular,226,7,yes
37,services,married,secondary,775,no,no,cellular,150,2,yes
38,blue-collar,married,secondary,622,yes,no,unknown,611,2,yes
37,technician,single,secondary,4,no,no,cellular,933,1,yes
34,management,single,tertiary,5,no,no,cellular,370,2,yes
37,technician,single,tertiary,3943,no,no,cellular,1138,2,yes
76,retired,divorced,primary,802,no,no,cellular,241,1,yes
48,management,married,tertiary,2351,no,no,cellular,150,1,yes
49,technician,divorced,tertiary,1807,yes,no,cellular,229,1,yes
62,housemaid,married,secondary,2,no,no,cellular,322,1,yes
33,services,single,unknown,2297,no,no,cellular,527,1,yes
19,student,single,unknown,779,no,no,cellular,184,4,yes
25,student,single,secondary,108,no,no,cellular,305,3,yes
31,services,divorced,primary,459,yes,no,cellular,623,1,yes
38,technician,single,tertiary,110,no,no,unknown,1051,3,yes
31,technician,single,tertiary,13711,yes,no,cellular,1532,3,yes
24,student,single,tertiary,3415,no,no,cellular,97,1,yes
24,self-employed,single,tertiary,2376,no,no,cellular,122,1,yes
26,technician,single,secondary,181,no,no,cellular,158,2,yes
73,retired,married,tertiary,448,no,no,cellular,136,1,yes
29,entrepreneur,married,secondary,714,yes,yes,cellular,482,2,yes
49,admin.,married,secondary,3608,yes,no,cellular,252,1,yes
42,management,married,primary,5310,yes,no,cellular,968,2,yes
68,retired,single,tertiary,2144,no,no,cellular,708,1,yes
60,management,married,tertiary,2281,no,no,cellular,230,2,yes
53,management,divorced,tertiary,2679,no,no,cellular,295,3,yes
62,retired,married,secondary,1495,no,no,cellular,265,1,yes
33,management,single,tertiary,1304,yes,no,cellular,536,2,yes
36,housemaid,married,primary,78,yes,no,telephone,2692,9,yes
46,services,married,primary,437,yes,no,cellular,546,3,yes
37,housemaid,married,secondary,7433,no,yes,cellular,630,3,yes
53,blue-collar,married,secondary,6112,no,no,cellular,211,1,yes
34,admin.,married,secondary,155,no,no,cellular,696,2,yes
24,blue-collar,single,secondary,9883,no,no,cellular,210,5,yes
36,management,married,tertiary,495,no,no,cellular,91,1,yes
34,technician,married,secondary,294,yes,no,cellular,265,1,yes
48,blue-collar,single,primary,8990,no,no,telephone,1790,2,yes
43,self-employed,single,unknown,3173,no,no,unknown,746,1,yes
32,technician,divorced,tertiary,53,no,no,cellular,671,2,yes
46,blue-collar,married,secondary,640,yes,no,cellular,215,1,yes
32,blue-collar,single,secondary,217,yes,no,cellular,692,3,yes
45,blue-collar,married,primary,804,yes,no,unknown,528,1,yes
29,unemployed,single,primary,1374,no,no,cellular,309,3,yes
25,management,single,tertiary,3,yes,yes,cellular,1034,1,yes
20,student,single,secondary,502,no,no,cellular,261,1,yes
45,blue-collar,married,secondary,61,yes,no,unknown,745,4,yes
42,admin.,divorced,secondary,153,yes,no,unknown,844,1,yes
29,blue-collar,married,secondary,8,yes,yes,cellular,627,1,yes
23,self-employed,single,tertiary,780,no,no,cellular,393,1,yes
37,management,married,tertiary,630,no,no,cellular,315,1,yes
35,management,married,tertiary,2161,no,no,cellular,569,3,yes
61,retired,married,tertiary,32685,no,no,cellular,1447,2,yes
31,management,single,tertiary,3384,no,no,cellular,153,1,yes
41,management,married,primary,5310,yes,no,cellular,984,1,yes
34,blue-collar,divorced,secondary,383,yes,no,unknown,2231,1,yes
32,services,single,secondary,772,yes,no,unknown,697,3,yes
32,technician,married,tertiary,2976,yes,no,cellular,783,1,yes
34,technician,single,secondary,2729,yes,no,cellular,835,1,yes
35,blue-collar,married,unknown,520,yes,no,cellular,476,1,yes
44,admin.,married,secondary,205,no,no,cellular,289,1,yes
32,services,single,unknown,2378,no,no,cellular,1132,2,yes
34,admin.,married,secondary,48,yes,no,cellular,1806,2,yes
50,entrepreneur,married,primary,461,yes,no,unknown,651,32,yes
32,technician,single,secondary,116,yes,no,cellular,718,2,yes
23,blue-collar,married,secondary,272,no,no,cellular,100,2,yes
32,blue-collar,single,secondary,799,no,yes,cellular,2078,6,yes
60,housemaid,married,secondary,0,no,no,telephone,676,2,yes
44,admin.,single,secondary,1534,no,no,cellular,95,1,yes
30,admin.,married,secondary,4457,yes,no,cellular,566,4,yes
37,technician,married,unknown,189,no,no,cellular,162,2,yes
35,technician,single,tertiary,1880,no,no,cellular,154,1,yes
36,services,divorced,secondary,0,no,yes,cellular,687,7,yes
39,management,married,secondary,11835,yes,no,cellular,744,2,yes
25,technician,married,tertiary,839,yes,no,cellular,700,3,yes
33,management,single,tertiary,952,yes,no,cellular,1241,5,yes
28,blue-collar,single,secondary,-197,yes,no,unknown,2016,2,yes
31,self-employed,single,tertiary,1657,yes,yes,cellular,872,1,yes
56,retired,married,primary,1947,no,no,cellular,225,2,yes
41,entrepreneur,married,secondary,30,no,no,cellular,460,1,yes
68,retired,divorced,primary,2027,no,no,cellular,404,2,yes
61,admin.,married,tertiary,1332,no,no,cellular,156,1,yes
37,management,single,tertiary,72,yes,yes,cellular,885,5,yes
28,student,single,secondary,153,no,no,cellular,1124,2,yes
46,admin.,married,secondary,70,yes,no,cellular,229,2,yes
53,services,divorced,secondary,36,yes,yes,unknown,25,1,yes
32,services,single,secondary,-198,yes,no,unknown,681,3,yes
33,admin.,single,secondary,5,yes,no,cellular,934,2,yes
57,housemaid,married,tertiary,2326,no,no,cellular,378,1,yes
41,technician,married,tertiary,67,yes,no,cellular,814,1,yes
24,technician,single,secondary,598,no,no,cellular,762,1,yes
45,student,single,unknown,1527,no,no,cellular,132,1,yes
49,management,married,secondary,1623,yes,no,cellular,1081,2,yes
30,blue-collar,single,primary,253,yes,no,cellular,259,1,yes
26,services,single,secondary,1445,no,no,telephone,171,1,yes
57,management,married,tertiary,256,no,no,cellular,304,2,yes
39,blue-collar,married,unknown,1181,yes,no,cellular,650,2,yes
40,technician,single,tertiary,1646,yes,no,cellular,392,2,yes
52,retired,divorced,tertiary,-309,yes,no,unknown,500,2,yes
35,technician,single,tertiary,670,no,no,cellular,278,4,yes
46,admin.,divorced,secondary,2196,no,no,cellular,573,5,yes
49,services,divorced,secondary,947,no,no,unknown,808,2,yes
22,student,single,secondary,71,no,no,cellular,337,1,yes
36,technician,married,tertiary,521,no,no,cellular,347,3,yes
38,technician,married,secondary,5115,yes,no,cellular,99,1,yes
40,management,married,tertiary,-17,yes,yes,cellular,474,1,yes
24,technician,married,secondary,556,yes,no,cellular,460,2,yes
78,retired,divorced,primary,229,no,no,telephone,97,1,yes
25,technician,single,secondary,325,no,no,cellular,716,3,yes
63,management,married,tertiary,5112,no,no,telephone,2184,2,yes
31,management,single,tertiary,11821,no,no,cellular,384,11,yes
41,technician,single,secondary,650,yes,no,cellular,2420,3,yes
50,retired,married,secondary,8648,no,no,cellular,731,3,yes
27,self-employed,single,tertiary,168,no,no,cellular,123,1,yes
27,blue-collar,single,secondary,2486,yes,no,unknown,733,1,yes
50,technician,divorced,secondary,396,no,no,unknown,716,2,yes
44,management,married,tertiary,1791,no,no,telephone,201,1,yes
26,self-employed,single,tertiary,168,no,no,cellular,394,1,yes
46,technician,married,unknown,3308,no,no,cellular,219,2,yes
36,services,married,secondary,4721,no,no,cellular,150,1,yes
35,management,single,tertiary,18111,no,no,cellular,172,4,yes
68,retired,married,secondary,1146,no,no,cellular,153,2,yes
50,admin.,divorced,secondary,237,no,yes,telephone,169,1,yes
36,services,married,unknown,618,no,no,cellular,360,1,yes
34,admin.,divorced,secondary,1085,no,no,cellular,101,7,yes
30,management,single,tertiary,1028,no,no,cellular,1294,2,yes
22,admin.,single,secondary,114,no,no,cellular,517,1,yes
59,admin.,married,secondary,0,yes,no,cellular,982,1,yes
60,blue-collar,married,primary,631,no,no,cellular,429,2,yes
32,technician,married,secondary,660,no,no,cellular,226,2,yes
46,self-employed,married,tertiary,2421,no,no,cellular,1084,1,yes
23,student,single,secondary,794,no,no,cellular,607,3,yes
22,self-employed,single,secondary,2138,no,yes,cellular,164,1,yes
59,services,married,secondary,2965,yes,no,cellular,1970,3,yes
26,management,single,tertiary,222,no,no,cellular,247,1,yes
35,management,divorced,tertiary,6997,yes,no,cellular,1121,1,yes
53,retired,married,secondary,665,yes,no,cellular,371,2,yes
39,management,married,tertiary,285,yes,no,cellular,838,3,yes
32,technician,married,secondary,473,no,yes,cellular,1064,1,yes
41,management,married,tertiary,2226,no,no,cellular,182,2,yes
37,admin.,single,secondary,245,yes,yes,unknown,732,2,yes
35,management,married,tertiary,1133,yes,no,cellular,102,1,yes
42,management,married,tertiary,294,no,no,cellular,513,1,yes
27,admin.,divorced,secondary,451,yes,no,cellular,652,1,yes
57,unknown,married,unknown,19268,no,no,unknown,301,1,yes
41,blue-collar,married,primary,1461,yes,no,unknown,554,2,yes
37,housemaid,single,secondary,465,yes,no,cellular,899,3,yes
44,unemployed,divorced,tertiary,0,no,no,cellular,1960,3,yes
32,technician,single,tertiary,654,yes,no,cellular,615,4,yes
34,admin.,married,tertiary,79,yes,no,cellular,203,1,yes
42,services,married,tertiary,4216,no,no,cellular,186,2,yes
54,admin.,married,secondary,66,yes,no,cellular,167,1,yes
48,self-employed,married,tertiary,0,no,no,cellular,1249,3,yes
73,retired,married,primary,5539,no,no,telephone,338,1,yes
33,management,married,tertiary,2599,no,no,cellular,1373,2,yes
42,management,married,tertiary,2187,yes,no,cellular,525,3,yes
57,admin.,married,secondary,2120,no,no,cellular,687,4,yes
29,services,single,primary,339,no,no,unknown,1576,3,yes
47,blue-collar,married,secondary,8229,no,no,cellular,784,2,yes
51,management,married,tertiary,346,no,no,cellular,122,1,yes
34,management,married,tertiary,158,no,no,cellular,190,1,yes
25,technician,single,secondary,7103,yes,no,cellular,188,3,yes
50,admin.,married,secondary,4855,no,no,cellular,720,2,yes
47,admin.,single,secondary,3696,no,no,cellular,250,2,yes
40,technician,married,secondary,-357,yes,no,cellular,700,4,yes
79,retired,married,secondary,8304,no,no,telephone,303,9,yes
30,student,single,secondary,48,no,no,cellular,217,1,yes
54,self-employed,single,tertiary,384,no,yes,cellular,200,1,yes
53,blue-collar,married,primary,751,yes,no,cellular,1528,2,yes
33,blue-collar,divorced,secondary,3546,yes,no,unknown,777,2,yes
60,management,married,tertiary,73,no,no,telephone,243,2,yes
35,self-employed,single,tertiary,71,no,no,cellular,651,1,yes
46,admin.,married,secondary,974,no,no,cellular,174,2,yes
52,services,married,primary,306,yes,no,cellular,650,5,yes
50,management,married,tertiary,3463,no,yes,cellular,96,1,yes
47,admin.,married,secondary,3676,no,no,cellular,415,2,yes
73,retired,married,tertiary,459,no,no,cellular,281,1,yes
35,admin.,married,tertiary,286,no,no,cellular,949,2,yes
26,blue-collar,married,secondary,-11,yes,yes,cellular,1150,3,yes
46,management,married,tertiary,273,yes,no,cellular,1962,1,yes
42,management,married,tertiary,2665,yes,no,cellular,280,2,yes
29,self-employed,single,tertiary,3290,no,no,cellular,430,1,yes
30,management,single,tertiary,8535,no,no,cellular,393,2,yes
37,management,married,tertiary,1276,no,no,cellular,146,1,yes
28,admin.,single,unknown,2736,no,no,cellular,705,1,yes
32,blue-collar,married,secondary,10287,yes,no,cellular,281,4,yes
